hud_coracao: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,1,199,1,199,199,199,199,199,199,199,
199,199,199,199,199,1,13,1,75,1,199,199,199,199,199,199,
199,199,199,199,1,13,13,13,75,10,1,199,199,199,199,199,
199,199,199,199,199,1,75,10,10,1,199,199,199,199,199,199,
199,199,199,199,199,199,1,10,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
